N,G_N,Pred_Series,Pred_Integral,Bias_Series,Bias_Integral,Abs_Bias_Series,Abs_Bias_Integral,Diff,Winner
2870000,32396,32874.315417698046,32613.17215327799,-1.4549821391582276,-0.6659031886174868,1.4549821391582276,0.6659031886174868,0.7890789505407408,Integral
2875000,27860,28023.90129690803,27801.333069082848,-0.5848625256402554,0.2110220066475663,0.5848625256402554,0.2110220066475663,0.3738405189926891,Integral
2880000,53176,53579.569372551836,53154.121448598016,-0.7532150356523387,0.04116059264217371,0.7532150356523387,0.04116059264217371,0.712054443010165,Integral
2885000,26716,26876.132502428773,26662.76575610717,-0.595816762007337,0.19965762134274576,0.595816762007337,0.19965762134274576,0.39615914066459124,Integral
2890000,28368,28660.427959933546,28432.94149768972,-1.0203195860939405,-0.22840231882092574,1.0203195860939405,0.22840231882092574,0.7919172672730147,Integral
2895000,53598,54099.409140302,53670.09174526555,-0.9268292357900607,-0.13432387186464614,0.9268292357900607,0.13432387186464614,0.7925053639254146,Integral
2900000,27750,27946.57289762213,27724.841215426688,-0.7033882055672543,0.09074455784191515,0.7033882055672543,0.09074455784191515,0.6126436477253392,Integral
2905000,32420,32785.58279657471,32525.50966642694,-1.1150718254515912,-0.3243905092003776,1.1150718254515912,0.3243905092003776,0.7906813162512136,Integral
2910000,54462,54624.55422541537,54191.32872051744,-0.29758453450177086,0.4994734136867156,0.29758453450177086,0.4994734136867156,-0.20188887918494475,Series
2915000,30414,30664.600710094808,30421.44912234526,-0.8172312839289972,-0.024486415210868424,0.8172312839289972,0.024486415210868424,0.7927448687181288,Integral
2920000,27460,27488.82018550458,27270.893842144567,-0.10484329742088513,0.6934358622422091,0.10484329742088513,0.6934358622422091,-0.5885925648213239,Series
2925000,58806,59229.04537700734,58759.58131742655,-0.7142532423316237,0.07899764010007324,0.7142532423316237,0.07899764010007324,0.6352556022315504,Integral
2930000,26990,27279.675073222297,27063.492368983814,-1.0618714205531061,-0.27155537793060425,1.0618714205531061,0.27155537793060425,0.7903160426225019,Integral
2935000,26876,27272.388138251405,27056.30583266245,-1.4534412470297857,-0.6664096487436321,1.4534412470297857,0.6664096487436321,0.7870315982861537,Integral
2940000,64986,65437.046186768945,64918.68299465199,-0.6892826205534687,0.10369434844135557,0.6892826205534687,0.10369434844135557,0.5855882721121131,Integral
2945000,29472,29908.12958219219,29671.25726828656,-1.4582308833243371,-0.6715497981257865,1.4582308833243371,0.6715497981257865,0.7866810851985506,Integral
2950000,27578,27824.31386105053,27603.98862692104,-0.8852468466269322,-0.0941480858881911,0.8852468466269322,0.0941480858881911,0.7910987607387411,Integral
2955000,54590,55049.153155204796,54613.335024159685,-0.8340785078205771,-0.04272770404766993,0.8340785078205771,0.04272770404766993,0.7913508037729072,Integral
2960000,27790,28207.231072873496,27983.961197971632,-1.4791635229830868,-0.6931155907466412,1.4791635229830868,0.6931155907466412,0.7860479322364456,Integral
2965000,27218,27509.708868511432,27292.002650010534,-1.0603851531316362,-0.2711514100285549,1.0603851531316362,0.2711514100285549,0.7892337431030813,Integral
2970000,60682,61117.27500079805,60633.69967290165,-0.7121963484012771,0.0796592115587826,0.7121963484012771,0.0796592115587826,0.6325371368424945,Integral
2975000,34836,35254.142525925345,34975.25713417501,-1.1860805453369039,-0.39815900034924184,1.1860805453369039,0.39815900034924184,0.787921544987662,Integral
2980000,27504,27769.44647274859,27549.813047108968,-0.9558940002966381,-0.16629168056650595,0.9558940002966381,0.16629168056650595,0.7896023197301321,Integral
2985000,55150,55523.06442942395,55084.00795467998,-0.6719089323647711,0.1198025484534677,0.6719089323647711,0.1198025484534677,0.5521063839113034,Integral
2990000,31288,31612.3668586561,31362.436011541165,-1.0260758395801093,-0.23734129425971104,1.0260758395801093,0.23734129425971104,0.7887345453203982,Integral
2995000,27318,27746.709911644695,27527.383782320456,-1.5450837703275766,-0.7606381484568583,1.5450837703275766,0.7606381484568583,0.7844456218707183,Integral
3000000,55004,55479.583326593325,55041.12507633922,-0.8572222393843417,-0.06744970472121167,0.8572222393843417,0.06744970472121167,0.78977253466313,Integral
3005000,27382,27825.639881693103,27605.774662481967,-1.5943564409635749,-0.8106081615818257,1.5943564409635749,0.8106081615818257,0.7837482793817492,Integral
3010000,33776,34196.679295272435,33926.525068234245,-1.2301758648553713,-0.4436795926830214,1.2301758648553713,0.4436795926830214,0.78649627217235,Integral
3015000,56178,56573.53852318934,56126.692625462645,-0.699158181571421,0.09141350066666608,0.699158181571421,0.09141350066666608,0.6077446809047549,Integral
3020000,27930,28084.86016587557,27863.07451831585,-0.5514008791958708,0.24019417397802173,0.5514008791958708,0.24019417397802173,0.31120670521784904,Integral
3025000,30774,31041.183300556026,30796.098532143955,-0.8607381296293551,-0.07175757059255113,0.8607381296293551,0.07175757059255113,0.788980559036804,Integral
3030000,55980,56518.16865251189,56072.01633355044,-0.9522046898240653,-0.1641038428207597,0.9522046898240653,0.1641038428207597,0.7881008470033055,Integral
3035000,27872,28062.220614189664,27840.74074009634,-0.6778530352422608,0.11227883695868006,0.6778530352422608,0.11227883695868006,0.5655741982835808,Integral
3040000,29304,29705.637702701828,29471.23187109762,-1.3520588472850648,-0.5674410619449722,1.3520588472850648,0.5674410619449722,0.7846177853400925,Integral
3045000,69234,69924.65394809034,69372.98658116462,-0.9877116425961329,-0.20034683241149667,0.9877116425961329,0.20034683241149667,0.7873648101846362,Integral
3050000,28252,28610.970451133115,28385.288341666117,-1.2546601722099153,-0.46956839071620826,1.2546601722099153,0.46956839071620826,0.7850917814937071,Integral
3055000,31186,31417.72817807573,31169.953435328352,-0.7375714016057868,0.051480874698581224,0.7375714016057868,0.051480874698581224,0.6860905269072056,Integral
3060000,59614,60187.483645210974,59712.90707681971,-0.9528287452446188,-0.1656376848182423,0.9528287452446188,0.1656376848182423,0.7871910604263765,Integral
3065000,27990,28298.49046008454,28075.39981444786,-1.0901304453665852,-0.30418022543676637,1.0901304453665852,0.30418022543676637,0.7859502199298188,Integral
3070000,28014,28384.370056365085,28160.644563709575,-1.304838034557795,-0.5207429232587761,1.304838034557795,0.5207429232587761,0.7840951112990189,Integral
3075000,57314,58114.79326548495,57656.818902144725,-1.3779508116405028,-0.5945851829365719,1.3779508116405028,0.5945851829365719,0.7833656287039309,Integral
3080000,37574,37827.07231029091,37529.03159793935,-0.6690243120455871,0.11982297476367633,0.6690243120455871,0.11982297476367633,0.5492013372819108,Integral
3085000,28426,28455.832774790837,28231.67041463161,-0.10483887443022225,0.6883389559112784,0.10483887443022225,0.6883389559112784,-0.5835000814810561,Series
3090000,56682,57461.27333398657,57008.703817479065,-1.356171363375718,-0.5730770840274683,1.356171363375718,0.5730770840274683,0.7830942793482497,Integral
3095000,28092,28534.453055605325,28309.755472774847,-1.550592382980368,-0.7691888154394672,1.550592382980368,0.7691888154394672,0.7814035675409009,Integral
3100000,29124,29511.29936524669,29278.95287909903,-1.3123765255242694,-0.5292295791412812,1.3123765255242694,0.5292295791412812,0.7831469463829882,Integral
3105000,59204,59854.43520498039,59383.280886067696,-1.0866950840867198,-0.3019046495791684,1.0866950840867198,0.3019046495791684,0.7847904345075514,Integral
3110000,28572,28698.75788583821,28472.89278357293,-0.4416842232073104,0.3480756844076222,0.4416842232073104,0.3480756844076222,0.09360853879968817,Integral
3115000,34564,34769.66732336501,34496.07374699148,-0.5915136358719199,0.19691009912234442,0.5915136358719199,0.19691009912234442,0.39460353674957543,Integral
3120000,62048,62584.8861204677,62092.51305652952,-0.8578526761785042,-0.07168828307688797,0.8578526761785042,0.07168828307688797,0.7861643931016162,Integral
3125000,28304,28724.00601071596,28498.06793857331,-1.4622125150623793,-0.6809863005155878,1.4622125150623793,0.6809863005155878,0.7812262145467914,Integral
3130000,28592,28855.750568777556,28628.818168896207,-0.9140312193540322,-0.12860526997306473,0.9140312193540322,0.12860526997306473,0.7854259493809674,Integral
3135000,67136,67770.62122820709,67237.74610170546,-0.936425277953559,-0.15132289168580348,0.936425277953559,0.15132289168580348,0.7851023862677555,Integral
3140000,28578,29027.831368487616,28799.629836847384,-1.5496554419699058,-0.769557935650345,1.5496554419699058,0.769557935650345,0.7800975063195608,Integral
3145000,31630,31686.570478985435,31437.51315843026,-0.1785314034630315,0.6122839316191943,0.1785314034630315,0.6122839316191943,-0.4337525281561627,Series
3150000,68932,69408.51266917506,68863.06002291551,-0.6865334680866695,0.10011169567769589,0.6865334680866695,0.10011169567769589,0.5864217724089736,Integral
3155000,28606,29005.470654768465,28777.570510054262,-1.3772252121783548,-0.5961952555873985,1.3772252121783548,0.5961952555873985,0.7810299565909563,Integral
3160000,29156,29375.2442683046,29144.48100691044,-0.7463572602225479,0.03952375438365157,0.7463572602225479,0.03952375438365157,0.7068335058388964,Integral
3165000,57872,58353.55139431251,57895.22686671679,-0.8252306548722697,-0.040118793851969564,0.8252306548722697,0.040118793851969564,0.7851118610203001,Integral
3170000,28960,29169.338566623734,28940.27651741956,-0.71766648443398,0.06815236395052728,0.71766648443398,0.06815236395052728,0.6495141204834527,Integral
3175000,29050,29349.143891015665,29118.71184385548,-1.0192593423729766,-0.23597144071460108,1.0192593423729766,0.23597144071460108,0.7832879016583755,Integral
3180000,58938,59454.12785003215,58987.414245622254,-0.8681110440876991,-0.08377082849655791,0.8681110440876991,0.08377082849655791,0.7843402155911412,Integral
3185000,37776,38218.32899627313,37918.37042526267,-1.157373982301169,-0.3754655689734433,1.157373982301169,0.3754655689734433,0.7819084133277258,Integral
3190000,33630,33684.94019294007,33420.610092220566,-0.16310016471866817,0.6265292799911347,0.16310016471866817,0.6265292799911347,-0.46342911527246655,Series
3195000,58992,59394.222649251606,58928.23282987491,-0.6772083736610262,0.10821157713855507,0.6772083736610262,0.10821157713855507,0.568996796522471,Integral
3200000,28950,29312.009659365878,29082.077704647825,-1.2350216296077385,-0.45415498159788226,1.2350216296077385,0.45415498159788226,0.7808666480098563,Integral
3205000,29184,29397.07724830607,29166.519604583027,-0.7248246024810043,0.05993308647709255,0.7248246024810043,0.05993308647709255,0.6648915160039118,Integral
3210000,58876,59340.356402119774,58875.041157173124,-0.7825305243754596,0.001628606635393214,0.7825305243754596,0.001628606635393214,0.7809019177400663,Integral
3215000,29170,29475.300991595923,29244.2130611141,-1.0357858319512023,-0.2537700739596269,1.0357858319512023,0.2537700739596269,0.7820157579915754,Integral
3220000,36714,37046.11387713696,36755.72252479288,-0.8964877618160191,-0.11351300403559432,0.8964877618160191,0.11351300403559432,0.7829747577804248,Integral
3225000,60050,60454.599170618814,59980.80196130376,-0.6692611913229773,0.1153669781555794,0.6692611913229773,0.1153669781555794,0.553894213167398,Integral
3230000,33004,33370.38632607395,33108.90141069851,-1.097938520980432,-0.3168374854763844,1.097938520980432,0.3168374854763844,0.7811010355040475,Integral
3235000,29214,29631.65187029436,29399.504566362073,-1.409478864433663,-0.6309785457212133,1.409478864433663,0.6309785457212133,0.7785003187124498,Integral
3240000,58850,59249.7212656914,58785.61589816145,-0.6746382213326242,0.10952356431901188,0.6746382213326242,0.10952356431901188,0.5651146570136123,Integral
3245000,33294,33538.16739782922,33275.50843354441,-0.7280284427378116,0.05557110116745002,0.7280284427378116,0.05557110116745002,0.6724573415703616,Integral
3250000,32224,32403.265105898405,32149.539432147398,-0.553231612038297,0.23160695041916105,0.553231612038297,0.23160695041916105,0.32162466161913594,Integral
3255000,73224,73842.32416084646,73264.22297527187,-0.8373573934368587,-0.05490125144089283,0.8373573934368587,0.05490125144089283,0.7824561419959658,Integral
3260000,29740,29966.069222872793,29731.510675346297,-0.754417341798826,0.0285532906363299,0.754417341798826,0.0285532906363299,0.7258640511624961,Integral
3265000,29906,29865.938448863577,29632.20506106725,0.13413792841305294,0.9239776060151571,0.13413792841305294,0.9239776060151571,-0.7898396776021042,Series
3270000,59816,60276.439520035696,59804.79433843264,-0.763879757500685,0.018737062289596675,0.763879757500685,0.018737062289596675,0.7451426952110883,Integral
3275000,29836,30129.953499068848,29894.23719944508,-0.9756188275495762,-0.19481078930544352,0.9756188275495762,0.19481078930544352,0.7808080382441327,Integral
3280000,30428,30704.819670090204,30464.648338527317,-0.9015511996634735,-0.120297920790273,0.9015511996634735,0.120297920790273,0.7812532788732005,Integral
3285000,60162,60796.811846731754,60321.34635666573,-1.0441531841046365,-0.26416246700389134,1.0441531841046365,0.26416246700389134,0.7799907171007452,Integral
3290000,36466,36818.65101115676,36530.75889888169,-0.9578053553616134,-0.17727225175077257,0.9578053553616134,0.17727225175077257,0.7805331036108408,Integral
3295000,29840,30099.940145251072,29864.624207597684,-0.8635902397037929,-0.08245276225983714,0.8635902397037929,0.08245276225983714,0.7811374774439558,Integral
3300000,66136,66873.73030110632,66351.01502277589,-1.1031690587389216,-0.32405687042176984,1.1031690587389216,0.32405687042176984,0.7791121883171517,Integral
3305000,29874,30177.877940786326,29942.035264659018,-1.0069559608617324,-0.22722324670868674,1.0069559608617324,0.22722324670868674,0.7797327141530457,Integral
3310000,30124,30262.82684887044,30026.361582146776,-0.45873721435122083,0.3251756546863098,0.45873721435122083,0.3251756546863098,0.133561559664911,Integral
3315000,69812,70307.09745719098,69757.83322411857,-0.7041927132498018,0.0776497396463014,0.7041927132498018,0.0776497396463014,0.6265429736035004,Integral
3320000,30326,30622.477623481387,30383.285497895406,-0.968169940808602,-0.1885428022567659,0.968169940808602,0.1885428022567659,0.7796271385518361,Integral
3325000,38056,38483.54703658535,38183.00435021191,-1.1109865631119937,-0.3326201077501201,1.1109865631119937,0.3326201077501201,0.7783664553618737,Integral
3330000,61686,62386.792729604545,61899.65881978768,-1.1233030244749171,-0.3451696242942395,1.1233030244749171,0.3451696242942395,0.7781334001806777,Integral
3335000,32886,32990.050223141276,32732.499111980454,-0.3153988018735671,0.4689556012646847,0.3153988018735671,0.4689556012646847,-0.1535567993911176,Series
3340000,30472,30589.033786786338,30350.268562105273,-0.3826004691815199,0.40108850320592576,0.3826004691815199,0.40108850320592576,-0.018488034024405853,Series
3345000,60530,61162.859566551546,60685.530287977956,-1.0347121946823448,-0.2562889163856689,1.0347121946823448,0.2562889163856689,0.7784232782966758,Integral
3350000,30374,30951.543769314158,30710.03233383064,-1.8659611088179175,-1.0942102899073225,1.8659611088179175,1.0942102899073225,0.771750818910595,Integral
3355000,34142,34487.546533663626,34218.49040481101,-1.0019458279710762,-0.22353529891621635,1.0019458279710762,0.22353529891621635,0.7784105290548599,Integral
3360000,72544,73344.8848821059,72772.77988601963,-1.0919437441250746,-0.31437563107794003,1.0919437441250746,0.31437563107794003,0.7775681130471346,Integral
3365000,30210,30644.85351495821,30405.85847307787,-1.41900993178496,-0.6441471575331092,1.41900993178496,0.6441471575331092,0.7748627742518508,Integral
3370000,30478,30729.582848221005,30489.96809648027,-0.8186991976546469,-0.03925257134542516,0.8186991976546469,0.03925257134542516,0.7794466263092218,Integral
3375000,60896,61353.98564118678,60875.65816880601,-0.7464643680447971,0.03341537784705723,0.7464643680447971,0.03341537784705723,0.7130489901977398,Integral
3380000,33152,33508.20246596563,33247.01072183532,-1.063030660410467,-0.2857722236451262,1.063030660410467,0.2857722236451262,0.7772584367653407,Integral
3385000,30562,30800.26661411936,30560.22382066347,-0.7735862065886571,0.00581206259140899,0.7735862065886571,0.00581206259140899,0.7677741439972481,Integral
3390000,61864,62141.935351044944,61657.71285245832,-0.4472589234224261,0.3345682770220668,0.4472589234224261,0.3345682770220668,0.1126906464003593,Integral
3395000,36848,37388.32366778091,37097.035873041765,-1.4451668723691147,-0.6713093571520032,1.4451668723691147,0.6713093571520032,0.7738575152171114,Integral
3400000,32568,32929.29498278089,32672.790510453564,-1.0971840817418559,-0.32072715190958817,1.0971840817418559,0.32072715190958817,0.7764569298322677,Integral
3405000,61652,62094.8270045188,61611.21813603761,-0.7131463696429508,0.06619227016797663,0.7131463696429508,0.06619227016797663,0.6469540994749741,Integral
3410000,35390,35573.390278773484,35296.383416511315,-0.5155265701029134,0.2652299596362957,0.5155265701029134,0.2652299596362957,0.25029661046661766,Integral
3415000,30968,31033.15915388951,30791.54754052082,-0.20996622859566372,0.5730548594447018,0.20996622859566372,0.5730548594447018,-0.3630886308490381,Series
3420000,65022,65703.08099845305,65191.629792125656,-1.0366043541688486,-0.2602017968664816,1.0366043541688486,0.2602017968664816,0.776402557302367,Integral
3425000,30910,31295.359275425497,31051.78850029208,-1.2313623628155568,-0.4566194320521907,1.2313623628155568,0.4566194320521907,0.7747429307633661,Integral
3430000,36898,37324.836326416385,37034.38723520855,-1.1435718637412888,-0.36827188294583024,1.1435718637412888,0.36827188294583024,0.7752999807954586,Integral
3435000,61940,62559.999414989725,62073.26077087633,-0.9910476674991295,-0.2146830522859454,0.9910476674991295,0.2146830522859454,0.7763646152131841,Integral
3440000,31682,31942.101952497844,31693.622962105772,-0.814291911298292,-0.036672873024547484,0.814291911298292,0.036672873024547484,0.7776190382737446,Integral
3445000,34550,34726.36443074464,34456.27182234651,-0.5078689740078147,0.2720206589289217,0.5078689740078147,0.2720206589289217,0.23584831507889303,Integral
3450000,64914,65495.23902028811,64985.91938698296,-0.8874523232262115,-0.11066918443469353,0.8874523232262115,0.11066918443469353,0.776783138791518,Integral
3455000,30798,31343.26304119618,31099.564849342943,-1.7396498905666289,-0.9696754626755326,1.7396498905666289,0.9696754626755326,0.7699744278910963,Integral
3460000,31392,31519.832118517254,31274.801974477414,-0.4055609117351701,0.3747362672934864,0.4055609117351701,0.3747362672934864,0.030824644441683702,Integral
3465000,83072,83667.49103569805,83017.18169450952,-0.7117352610035586,0.06603248191706051,0.7117352610035586,0.06603248191706051,0.645702779086498,Integral
3470000,31138,31505.088778263707,31260.25480107506,-1.1651729688728023,-0.3910870268109815,1.1651729688728023,0.3910870268109815,0.7740859420618208,Integral
3475000,31490,31682.33282527807,31436.162346100708,-0.6070664882499294,0.1712602616902137,0.6070664882499294,0.1712602616902137,0.4358062265597157,Integral
3480000,65056,65315.621645046864,64808.206029004876,-0.39748782681386574,0.382349684057331,0.39748782681386574,0.382349684057331,0.015138142756534745,Integral
3485000,34504,34494.537101122376,34226.60476174434,0.02743303628015943,0.8104667120406559,0.02743303628015943,0.8104667120406559,-0.7830336757604964,Series
3490000,31614,31659.834400582742,31413.96096517307,-0.14477144764186906,0.6367838651378622,0.14477144764186906,0.6367838651378622,-0.49201241749599317,Series
3495000,62794,63488.7495762473,62995.77104718504,-1.0942876980321252,-0.3202930035317871,1.0942876980321252,0.3202930035317871,0.7739946945003382,Integral
3500000,37438,37975.47119525254,37680.64724057743,-1.41531145851781,-0.6439571991113031,1.41531145851781,0.6439571991113031,0.7713542594065068,Integral
3505000,31588,31730.22800337987,31483.929791802577,-0.4482413532128438,0.33055024860498766,0.4482413532128438,0.33055024860498766,0.11769110460785615,Integral
3510000,68394,69215.05075523046,68677.87403831948,-1.1862315295180466,-0.41334133051511107,1.1862315295180466,0.41334133051511107,0.7728901990029355,Integral
3515000,34156,34591.46355274466,34323.04393524535,-1.2588757688169778,-0.486681587916549,1.2588757688169778,0.486681587916549,0.7721941809004289,Integral
3520000,34864,35334.30529424516,35060.16640209072,-1.3310161055345815,-0.5595136082383835,1.3310161055345815,0.5595136082383835,0.771502497296198,Integral
3525000,64536,65094.127327810325,64589.181499190054,-0.8574157926714769,-0.08233809123393308,0.8574157926714769,0.08233809123393308,0.7750777014375438,Integral
3530000,31628,31968.976557128964,31721.028505979786,-1.0665857773696168,-0.29327077450294264,1.0665857773696168,0.29327077450294264,0.7733150028666742,Integral
3535000,38484,38687.01233352041,38387.008885219926,-0.5247557804935775,0.25266650775027766,0.5247557804935775,0.25266650775027766,0.27208927274329986,Integral
3540000,64566,65032.05744237476,64527.84014556314,-0.7166580002297116,0.05913703968826329,0.7166580002297116,0.05913703968826329,0.6575209605414483,Integral
3545000,31826,32039.27591131377,31790.90414212141,-0.6656701977414434,0.11039590985425926,0.6656701977414434,0.11039590985425926,0.5552742878871841,Integral
3550000,32404,32496.87169272353,32244.9935463678,-0.2857865630934694,0.4931198184411171,0.2857865630934694,0.4931198184411171,-0.20733325534764768,Series
3555000,64282,64975.48192672788,64471.948926903606,-1.0672978578441505,-0.29462259178633526,1.0672978578441505,0.29462259178633526,0.7726752660578153,Integral
3560000,32060,32478.90354407051,32227.24632977921,-1.2897712002564976,-0.5189594173445318,1.2897712002564976,0.5189594173445318,0.7708117829119658,Integral
3565000,34532,34840.64308425868,34570.73003249779,-0.8858708018455768,-0.11203128328902429,0.8858708018455768,0.11203128328902429,0.7738395185565525,Integral
3570000,81566,82398.6967330005,81760.45108270459,-1.0105702711521236,-0.23783024693429375,1.0105702711521236,0.23783024693429375,0.7727400242178298,Integral
3575000,38722,39061.28863157932,38758.77567104019,-0.8686058332059795,-0.09488346936527783,0.8686058332059795,0.09488346936527783,0.7737223638407017,Integral
3580000,32174,32446.411424558388,32195.16835647055,-0.8395733537182547,-0.06575010335765072,0.8395733537182547,0.06575010335765072,0.773823250360604,Integral
3585000,64320,64877.96891401973,64375.67864972006,-0.8600283322050116,-0.08649019457024598,0.8600283322050116,0.08649019457024598,0.7735381376347656,Integral
3590000,32020,32431.828799510997,32180.779420685903,-1.2698290992372476,-0.4996131963868904,1.2698290992372476,0.4996131963868904,0.7702159028503572,Integral
3595000,31978,32424.940998981565,32173.98521883772,-1.3783864679834048,-0.6091418812580623,1.3783864679834048,0.6091418812580623,0.7692445867253425,Integral
3600000,64256,64836.63531997554,64334.90670276794,-0.8955358604129344,-0.12264990626705347,0.8955358604129344,0.12264990626705347,0.772885954145881,Integral
3605000,38930,39333.84272740298,39029.512371420045,-1.0267055019306157,-0.25496698619507946,1.0267055019306157,0.25496698619507946,0.7717385157355363,Integral
3610000,34100,34406.86234399637,34140.69513004724,-0.8918637826617007,-0.11919830540130698,0.8918637826617007,0.11919830540130698,0.7726654772603938,Integral
3615000,64556,65340.02128979752,64834.6396616604,-1.1999097556461038,-0.42976973900754994,1.1999097556461038,0.42976973900754994,0.7701400166385539,Integral
3620000,32494,32754.362869823348,32501.05999308932,-0.794895235355717,-0.021722347181352724,0.794895235355717,0.021722347181352724,0.7731728881743644,Integral
3625000,33436,33818.70671735468,33557.214452680426,-1.1316420836349994,-0.3612172662643151,1.1316420836349994,0.3612172662643151,0.7704248173706842,Integral
3630000,71924,72554.20075548238,71993.28789791575,-0.868593064109744,-0.09624216359447577,0.868593064109744,0.09624216359447577,0.7723509005152682,Integral
3635000,32376,32732.964657338496,32479.947918700866,-1.0905356758098208,-0.3200372086835023,1.0905356758098208,0.3200372086835023,0.7704984671263184,Integral
3640000,42552,42841.778455301814,42510.67586494132,-0.6763922174803008,0.09720884040981176,0.6763922174803008,0.09720884040981176,0.5791833770704891,Integral
3645000,64926,65529.66438137137,65023.298654504215,-0.9212078027107609,-0.14963660182975813,0.9212078027107609,0.14963660182975813,0.7715712008810027,Integral
3650000,33088,33265.31718008354,33008.3075502824,-0.533039198525073,0.24143149295432065,0.533039198525073,0.24143149295432065,0.29160770557075233,Integral
3655000,35440,35885.62895224522,35608.41840289707,-1.2418033771631567,-0.47297355639746125,1.2418033771631567,0.47297355639746125,0.7688298207656954,Integral
3660000,66376,66875.00636399165,66358.48940324323,-0.7461776695401321,0.026387877292320238,0.7461776695401321,0.026387877292320238,0.7197897922478118,Integral
3665000,32656,32963.689729155056,32709.130865893807,-0.9334201713557468,-0.16243435544539975,0.9334201713557468,0.16243435544539975,0.7709858159103471,Integral
3670000,32890,33047.38977684026,32792.22465102818,-0.47625479017577266,0.29816625743553427,0.47625479017577266,0.29816625743553427,0.1780885327402384,Integral
3675000,78370,79189.26830782394,78577.92898756458,-1.0345698670169314,-0.264615000985179,1.0345698670169314,0.264615000985179,0.7699548660317524,Integral
3680000,34130,34606.99908882352,34339.87572188639,-1.3783312664563503,-0.6111720484551048,1.3783312664563503,0.6111720484551048,0.7671592180012455,Integral
3685000,36944,37312.41970996176,37024.45890039319,-0.9873916321309977,-0.2173128326051947,0.9873916321309977,0.2173128326051947,0.7700787995258029,Integral
3690000,67292,67919.55588227876,67395.4645988274,-0.9239693548150775,-0.15351863726034598,0.9239693548150775,0.15351863726034598,0.7704507175547315,Integral
3695000,33084,33194.16666332435,32938.06872013159,-0.3318856124382615,0.443047469201553,0.3318856124382615,0.443047469201553,-0.11116185676329154,Series
3700000,33972,34135.80264209648,33872.48087925693,-0.47985583879161275,0.2938052311486081,0.47985583879161275,0.2938052311486081,0.18605060764300463,Integral
3705000,75902,76757.33690949186,76165.32704782573,-1.114338959545232,-0.34573086998022656,1.114338959545232,0.34573086998022656,0.7686080895650054,Integral
3710000,40516,40699.92403798907,40386.064636524156,-0.4519026566668657,0.3217331637664299,0.4519026566668657,0.3217331637664299,0.13016949290043578,Integral
3715000,33028,33347.681287523505,33090.5589667976,-0.95863123066103,-0.189053823056819,0.95863123066103,0.189053823056819,0.769577407604211,Integral
3720000,68324,68981.60452208461,68449.81458499277,-0.9533041839786143,-0.18380558918322024,0.9533041839786143,0.18380558918322024,0.7694985947953941,Integral
3725000,33410,33606.543840216094,33347.50585557653,-0.5848380040225839,0.18740275417935434,0.5848380040225839,0.18740275417935434,0.39743524984322953,Integral
3730000,33272,33507.90458117488,33249.66682364654,-0.704026659152581,0.06716812072708019,0.704026659152581,0.06716812072708019,0.6368585384255008,Integral
3735000,67238,67738.43806423318,67216.47399042723,-0.7387800465057074,0.032024901478523556,0.7387800465057074,0.032024901478523556,0.7067551450271838,Integral
3740000,39566,39697.21271607342,39391.36974657624,-0.3305338261703583,0.44332109938609154,0.3305338261703583,0.44332109938609154,-0.11278727321573323,Series
3745000,40304,40622.664613439025,40309.73977316473,-0.7844502975651735,-0.014239171964463912,0.7844502975651735,0.014239171964463912,0.7702111256007096,Integral
3750000,66564,67142.37983970258,66625.24761852717,-0.8614229061934068,-0.09192854168114857,0.8614229061934068,0.09192854168114857,0.7694943645122582,Integral
3755000,33268,33654.385692717966,33395.21859702117,-1.1480990805949278,-0.38094853804167034,1.1480990805949278,0.38094853804167034,0.7671505425532574,Integral
3760000,34134,34395.55927635912,34130.725125848556,-0.7604449000452662,0.00959509104880999,0.7604449000452662,0.00959509104880999,0.7508498089964563,Integral
3765000,67198,67642.8505537373,67122.10326231479,-0.6576460780343626,0.11307264521882236,0.6576460780343626,0.11307264521882236,0.5445734328155403,Integral
3770000,37662,38152.904913191756,37859.230353528685,-1.2866776836749356,-0.5209571131978961,1.2866776836749356,0.5209571131978961,0.7657205704770396,Integral
3775000,33794,33989.33478272214,33727.74843867402,-0.5746943385942104,0.1964304301143758,0.5746943385942104,0.1964304301143758,0.3782639084798346,Integral
3780000,80486,81122.46967572061,80498.23578475762,-0.7845787711651758,-0.01520006573850563,0.7845787711651758,0.01520006573850563,0.7693787054266702,Integral
3785000,33402,33884.1324695002,33623.43523932643,-1.4228856823593583,-0.6585741098441763,1.4228856823593583,0.6585741098441763,0.764311572515182,Integral
3790000,33478,33967.449676720236,33706.15116157234,-1.440937372038511,-0.6768828647290148,1.440937372038511,0.6768828647290148,0.7640545073094962,Integral
3795000,78094,78957.55434958318,78350.25651432526,-1.0936943990942387,-0.3270653163444395,1.0936943990942387,0.3270653163444395,0.7666290827497992,Integral
3800000,35628,35951.42310497186,35674.94657888589,-0.899611411841805,-0.13159537262957582,0.899611411841805,0.13159537262957582,0.7680160392122293,Integral
3805000,33834,34037.16419695062,33775.44850164856,-0.5968893171447726,0.17335520607099822,0.5968893171447726,0.17335520607099822,0.42353411107377437,Integral
3810000,68032,68605.74702164279,68078.30927736097,-0.8362958593859379,-0.06802354208342201,0.8362958593859379,0.06802354208342201,0.7682723173025159,Integral
3815000,40752,41264.72710675655,40947.533750547576,-1.2425311948145665,-0.47752265554933826,1.2425311948145665,0.47752265554933826,0.7650085392652283,Integral
